entry_time,exit_time,direction,entry_price,stop_loss,take_profit,status,pnl,balance
2024-04-02 18:00:00,2024-04-02 19:00:00,Buy,2267.015,2263.515,2274.015,Win,7.0,2406.5
2024-04-02 19:00:00,2024-04-02 20:30:00,Buy,2272.405,2268.905,2279.405,Win,7.0,2413.5
2024-04-02 20:30:00,2024-04-02 22:15:00,Buy,2277.815,2274.315,2284.815,Win,7.0,2420.5
2024-04-03 00:00:00,2024-04-03 01:00:00,Buy,2281.085,2277.585,2288.085,Loss,-3.5,2417.0
2024-04-03 14:30:00,2024-04-03 15:30:00,Buy,2280.035,2276.535,2287.035,Win,7.0,2424.0
2024-04-03 16:15:00,2024-04-03 16:30:00,Buy,2287.335,2283.835,2294.335,Win,7.0,2431.0
2024-04-04 14:15:00,2024-04-04 15:45:00,Buy,2294.445,2290.945,2301.445,Loss,-3.5,2427.5
2024-04-04 18:00:00,2024-04-04 18:15:00,Buy,2294.455,2290.955,2301.455,Win,7.0,2434.5
2024-04-05 00:15:00,2024-04-05 01:00:00,Sell,2287.165,2290.665,2280.165,Win,7.0,2441.5
2024-04-05 01:15:00,2024-04-05 01:30:00,Sell,2276.925,2280.425,2269.925,Win,7.0,2448.5
2024-04-05 07:00:00,2024-04-05 07:45:00,Buy,2280.475,2276.975,2287.475,Win,7.0,2455.5
2024-04-05 07:45:00,2024-04-05 10:00:00,Buy,2287.805,2284.305,2294.805,Win,7.0,2462.5
2024-04-05 13:15:00,2024-04-05 13:45:00,Buy,2292.308,2288.808,2299.308,Win,7.0,2469.5
2024-04-08 01:45:00,2024-04-08 02:00:00,Buy,2318.995,2315.495,2325.995,Win,7.0,2476.5
2024-04-08 02:00:00,2024-04-08 02:15:00,Buy,2325.515,2322.015,2332.515,Win,7.0,2483.5
2024-04-08 10:15:00,2024-04-08 12:00:00,Buy,2338.554,2335.054,2345.554,Loss,-3.5,2480.0
2024-04-08 17:30:00,2024-04-08 18:00:00,Buy,2332.525,2329.025,2339.525,Win,7.0,2487.0
2024-04-09 08:15:00,2024-04-09 09:15:00,Buy,2354.815,2351.315,2361.815,Win,7.0,2494.0
2024-04-09 09:15:00,2024-04-09 10:30:00,Buy,2359.895,2356.395,2366.895,Loss,-3.5,2490.5
2024-04-09 20:00:00,2024-04-10 01:00:00,Buy,2351.928,2348.428,2358.928,Loss,-3.5,2487.0
2024-04-10 05:00:00,2024-04-10 07:30:00,Buy,2357.235,2353.735,2364.235,Loss,-3.5,2483.5
2024-04-10 17:00:00,2024-04-10 17:15:00,Sell,2336.025,2339.525,2329.025,Win,7.0,2490.5
2024-04-10 18:45:00,2024-04-10 22:45:00,Sell,2332.845,2336.345,2325.845,Loss,-3.5,2487.0
2024-04-11 06:00:00,2024-04-11 08:15:00,Sell,2338.265,2341.765,2331.265,Win,7.0,2494.0
2024-04-11 15:30:00,2024-04-11 16:45:00,Buy,2342.075,2338.575,2349.075,Win,7.0,2501.0
2024-04-11 17:00:00,2024-04-11 18:00:00,Buy,2351.195,2347.695,2358.195,Win,7.0,2508.0
2024-04-11 20:15:00,2024-04-11 20:45:00,Buy,2375.018,2371.518,2382.018,Loss,-3.5,2504.5
2024-04-12 00:45:00,2024-04-12 01:00:00,Buy,2377.055,2373.555,2384.055,Win,7.0,2511.5
2024-04-12 05:30:00,2024-04-12 06:45:00,Buy,2386.505,2383.005,2393.505,Win,7.0,2518.5
2024-04-15 00:30:00,2024-04-15 00:45:00,Sell,2359.635,2363.135,2352.635,Win,7.0,2525.5
2024-04-15 18:45:00,2024-04-15 19:00:00,Buy,2371.068,2367.568,2378.068,Win,7.0,2532.5
2024-04-15 19:00:00,2024-04-15 19:15:00,Buy,2378.548,2375.048,2385.548,Win,7.0,2539.5
2024-04-16 00:15:00,2024-04-16 06:30:00,Buy,2382.244,2378.744,2389.244,Loss,-3.5,2536.0
2024-04-16 07:45:00,2024-04-16 09:45:00,Sell,2369.518,2373.018,2362.518,Loss,-3.5,2532.5
2024-04-16 16:30:00,2024-04-16 17:15:00,Buy,2391.745,2388.245,2398.745,Loss,-3.5,2529.0
2024-04-17 08:15:00,2024-04-17 08:45:00,Buy,2385.555,2382.055,2392.555,Win,7.0,2536.0
2024-04-17 13:00:00,2024-04-17 13:30:00,Buy,2383.848,2380.348,2390.848,Win,7.0,2543.0
2024-04-17 13:30:00,2024-04-17 15:15:00,Buy,2389.145,2385.645,2396.145,Loss,-3.5,2539.5
2024-04-18 01:15:00,2024-04-18 02:30:00,Sell,2368.785,2372.285,2361.785,Loss,-3.5,2536.0
2024-04-18 10:15:00,2024-04-18 12:00:00,Buy,2380.198,2376.698,2387.198,Win,7.0,2543.0
2024-04-18 20:15:00,2024-04-19 01:00:00,Sell,2378.605,2382.105,2371.605,Loss,-3.5,2539.5
2024-04-19 01:15:00,2024-04-19 01:30:00,Buy,2393.035,2389.535,2400.035,Win,7.0,2546.5
2024-04-19 16:30:00,2024-04-19 17:00:00,Buy,2393.425,2389.925,2400.425,Win,7.0,2553.5
2024-04-22 02:45:00,2024-04-22 03:00:00,Sell,2374.085,2377.585,2367.085,Win,7.0,2560.5
2024-04-22 06:30:00,2024-04-22 06:45:00,Sell,2362.785,2366.285,2355.785,Win,7.0,2567.5
2024-04-22 12:30:00,2024-04-22 12:45:00,Sell,2343.075,2346.575,2336.075,Win,7.0,2574.5
2024-04-22 15:00:00,2024-04-22 15:15:00,Sell,2339.728,2343.228,2332.728,Win,7.0,2581.5
2024-04-23 01:15:00,2024-04-23 01:30:00,Sell,2331.085,2334.585,2324.085,Win,7.0,2588.5
2024-04-23 08:30:00,2024-04-23 09:00:00,Sell,2305.558,2309.058,2298.558,Win,7.0,2595.5
2024-04-23 09:00:00,2024-04-23 09:15:00,Sell,2301.295,2304.795,2294.295,Win,7.0,2602.5
2024-04-24 01:30:00,2024-04-24 03:00:00,Sell,2319.595,2323.095,2312.595,Loss,-3.5,2599.0
2024-04-24 08:00:00,2024-04-24 09:15:00,Sell,2320.075,2323.575,2313.075,Win,7.0,2606.0
2024-04-24 09:15:00,2024-04-24 12:30:00,Sell,2316.955,2320.455,2309.955,Loss,-3.5,2602.5
2024-04-24 14:30:00,2024-04-24 14:45:00,Buy,2322.965,2319.465,2329.965,Win,7.0,2609.5
2024-04-24 14:45:00,2024-04-24 15:00:00,Buy,2327.408,2323.908,2334.408,Win,7.0,2616.5
2024-04-24 19:30:00,2024-04-25 03:00:00,Sell,2320.425,2323.925,2313.425,Win,7.0,2623.5
2024-04-25 07:45:00,2024-04-25 11:30:00,Buy,2323.405,2319.905,2330.405,Win,7.0,2630.5
2024-04-25 14:15:00,2024-04-25 14:30:00,Buy,2322.878,2319.378,2329.878,Win,7.0,2637.5
2024-04-26 07:15:00,2024-04-26 08:00:00,Buy,2341.978,2338.478,2348.978,Win,7.0,2644.5
2024-04-29 07:30:00,2024-04-29 08:30:00,Buy,2334.155,2330.655,2341.155,Win,7.0,2651.5
2024-04-29 09:45:00,2024-04-29 11:45:00,Buy,2340.095,2336.595,2347.095,Loss,-3.5,2648.0
2024-04-29 16:00:00,2024-04-29 16:15:00,Buy,2339.045,2335.545,2346.045,Win,7.0,2655.0
2024-04-29 19:00:00,2024-04-30 02:00:00,Sell,2338.615,2342.115,2331.615,Win,7.0,2662.0
2024-04-30 04:15:00,2024-04-30 06:00:00,Sell,2327.045,2330.545,2320.045,Win,7.0,2669.0
2024-04-30 07:15:00,2024-04-30 08:15:00,Sell,2319.075,2322.575,2312.075,Win,7.0,2676.0
2024-04-30 08:15:00,2024-04-30 12:15:00,Sell,2315.515,2319.015,2308.515,Win,7.0,2683.0
2024-04-30 14:00:00,2024-04-30 14:15:00,Sell,2306.715,2310.215,2299.715,Win,7.0,2690.0
2024-04-30 20:30:00,2024-05-01 03:45:00,Sell,2290.165,2293.665,2283.165,Win,7.0,2697.0
2024-05-01 18:00:00,2024-05-01 18:15:00,Buy,2301.125,2297.625,2308.125,Win,7.0,2704.0
2024-05-01 20:15:00,2024-05-01 22:15:00,Buy,2314.915,2311.415,2321.915,Win,7.0,2711.0
2024-05-02 09:15:00,2024-05-02 10:15:00,Sell,2302.655,2306.155,2295.655,Win,7.0,2718.0
2024-05-02 12:45:00,2024-05-02 13:00:00,Sell,2297.615,2301.115,2290.615,Win,7.0,2725.0
2024-05-02 13:00:00,2024-05-02 13:15:00,Sell,2292.955,2296.455,2285.955,Win,7.0,2732.0
2024-05-02 17:30:00,2024-05-03 06:45:00,Buy,2302.735,2299.235,2309.735,Loss,-3.5,2728.5
2024-05-06 02:00:00,2024-05-06 07:15:00,Buy,2309.145,2305.645,2316.145,Win,7.0,2735.5
2024-05-06 07:15:00,2024-05-06 07:30:00,Buy,2314.885,2311.385,2321.885,Win,7.0,2742.5
2024-05-06 07:30:00,2024-05-06 12:30:00,Buy,2317.278,2313.778,2324.278,Win,7.0,2749.5
2024-05-08 07:45:00,2024-05-08 10:00:00,Sell,2309.215,2312.715,2302.215,Loss,-3.5,2746.0
2024-05-09 05:00:00,2024-05-09 07:15:00,Buy,2315.675,2312.175,2322.675,Loss,-3.5,2742.5
2024-05-09 07:15:00,2024-05-09 11:45:00,Sell,2311.825,2315.325,2304.825,Loss,-3.5,2739.0
2024-05-09 11:45:00,2024-05-09 12:30:00,Buy,2314.585,2311.085,2321.585,Win,7.0,2746.0
2024-05-09 13:45:00,2024-05-09 14:00:00,Buy,2322.045,2318.545,2329.045,Win,7.0,2753.0
2024-05-09 18:30:00,2024-05-09 19:45:00,Buy,2335.685,2332.185,2342.685,Win,7.0,2760.0
2024-05-09 19:45:00,2024-05-10 01:00:00,Buy,2342.925,2339.425,2349.925,Win,7.0,2767.0
2024-05-10 01:00:00,2024-05-10 01:15:00,Buy,2348.665,2345.165,2355.665,Win,7.0,2774.0
2024-05-10 06:00:00,2024-05-10 06:30:00,Buy,2359.155,2355.655,2366.155,Win,7.0,2781.0
2024-05-10 06:30:00,2024-05-10 07:00:00,Buy,2362.915,2359.415,2369.915,Win,7.0,2788.0
2024-05-10 08:45:00,2024-05-10 10:30:00,Buy,2369.258,2365.758,2376.258,Win,7.0,2795.0
2024-05-10 16:45:00,2024-05-10 19:30:00,Buy,2365.658,2362.158,2372.658,Loss,-3.5,2791.5
2024-05-13 08:15:00,2024-05-13 09:30:00,Sell,2347.565,2351.065,2340.565,Win,7.0,2798.5
2024-05-13 15:00:00,2024-05-13 15:15:00,Sell,2341.645,2345.145,2334.645,Win,7.0,2805.5
2024-05-14 00:30:00,2024-05-14 01:45:00,Sell,2337.705,2341.205,2330.705,Loss,-3.5,2802.0
2024-05-14 06:30:00,2024-05-14 08:45:00,Sell,2339.875,2343.375,2332.875,Loss,-3.5,2798.5
2024-05-14 16:30:00,2024-05-14 18:00:00,Buy,2350.685,2347.185,2357.685,Win,7.0,2805.5
2024-05-14 18:00:00,2024-05-15 07:30:00,Buy,2356.928,2353.428,2363.928,Win,7.0,2812.5
2024-05-15 08:15:00,2024-05-15 08:30:00,Buy,2364.885,2361.385,2371.885,Win,7.0,2819.5
2024-05-15 08:30:00,2024-05-15 10:45:00,Buy,2369.298,2365.798,2376.298,Loss,-3.5,2816.0
2024-05-15 14:15:00,2024-05-15 14:45:00,Buy,2364.435,2360.935,2371.435,Win,7.0,2823.0
2024-05-16 04:30:00,2024-05-16 06:30:00,Buy,2390.425,2386.925,2397.425,Loss,-3.5,2819.5
2024-05-17 02:45:00,2024-05-17 05:00:00,Sell,2376.968,2380.468,2369.968,Loss,-3.5,2816.0
2024-05-17 06:00:00,2024-05-17 11:45:00,Buy,2382.708,2379.208,2389.708,Win,7.0,2823.0
2024-05-17 12:45:00,2024-05-17 13:00:00,Buy,2391.795,2388.295,2398.795,Win,7.0,2830.0
2024-05-17 14:30:00,2024-05-17 14:45:00,Buy,2408.288,2404.788,2415.288,Win,7.0,2837.0
2024-05-20 05:15:00,2024-05-20 05:30:00,Buy,2439.278,2435.778,2446.278,Win,7.0,2844.0
2024-05-20 09:00:00,2024-05-20 10:30:00,Buy,2440.865,2437.365,2447.865,Loss,-3.5,2840.5
2024-05-20 17:15:00,2024-05-20 19:45:00,Buy,2430.678,2427.178,2437.678,Loss,-3.5,2837.0
2024-05-21 10:45:00,2024-05-21 12:15:00,Buy,2418.325,2414.825,2425.325,Win,7.0,2844.0
2024-05-22 02:30:00,2024-05-22 02:45:00,Sell,2423.034,2426.534,2416.034,Win,7.0,2851.0
2024-05-22 03:30:00,2024-05-22 11:30:00,Sell,2416.684,2420.184,2409.684,Win,7.0,2858.0
2024-05-22 11:30:00,2024-05-22 12:15:00,Sell,2411.205,2414.705,2404.205,Loss,-3.5,2854.5
2024-05-22 14:15:00,2024-05-22 14:30:00,Sell,2392.705,2396.205,2385.705,Win,7.0,2861.5
2024-05-22 17:15:00,2024-05-22 18:15:00,Sell,2390.865,2394.365,2383.865,Win,7.0,2868.5
2024-05-23 01:15:00,2024-05-23 01:30:00,Sell,2374.298,2377.798,2367.298,Win,7.0,2875.5
2024-05-23 05:30:00,2024-05-23 05:45:00,Sell,2370.365,2373.865,2363.365,Win,7.0,2882.5
2024-05-23 05:45:00,2024-05-23 06:00:00,Sell,2364.088,2367.588,2357.088,Win,7.0,2889.5
2024-05-23 07:30:00,2024-05-23 10:00:00,Sell,2360.835,2364.335,2353.835,Loss,-3.5,2886.0
2024-05-23 14:15:00,2024-05-23 14:30:00,Sell,2351.5,2355.0,2344.5,Win,7.0,2893.0
2024-05-23 16:30:00,2024-05-23 17:15:00,Sell,2342.748,2346.248,2335.748,Win,7.0,2900.0
2024-05-24 00:15:00,2024-05-24 01:15:00,Sell,2330.035,2333.535,2323.035,Loss,-3.5,2896.5
2024-05-24 02:15:00,2024-05-24 05:30:00,Sell,2331.575,2335.075,2324.575,Loss,-3.5,2893.0
2024-05-24 15:15:00,2024-05-27 02:15:00,Sell,2337.115,2340.615,2330.115,Loss,-3.5,2889.5
2024-05-27 02:45:00,2024-05-27 07:30:00,Buy,2341.575,2338.075,2348.575,Loss,-3.5,2886.0
2024-05-27 08:00:00,2024-05-27 12:15:00,Buy,2339.965,2336.465,2346.965,Win,7.0,2893.0
2024-05-27 12:15:00,2024-05-27 13:45:00,Buy,2346.118,2342.618,2353.118,Win,7.0,2900.0
2024-05-28 06:00:00,2024-05-28 06:15:00,Sell,2348.928,2352.428,2341.928,Win,7.0,2907.0
2024-05-28 06:15:00,2024-05-28 12:00:00,Sell,2345.865,2349.365,2338.865,Loss,-3.5,2903.5
2024-05-28 12:15:00,2024-05-28 13:15:00,Buy,2351.425,2347.925,2358.425,Win,7.0,2910.5
2024-05-29 11:00:00,2024-05-29 12:45:00,Sell,2345.245,2348.745,2338.245,Win,7.0,2917.5
2024-05-29 18:15:00,2024-05-30 00:30:00,Sell,2342.328,2345.828,2335.328,Win,7.0,2924.5
2024-05-30 01:30:00,2024-05-30 02:30:00,Sell,2337.165,2340.665,2330.165,Win,7.0,2931.5
2024-05-30 02:30:00,2024-05-30 04:15:00,Sell,2332.775,2336.275,2325.775,Loss,-3.5,2928.0
2024-05-30 13:30:00,2024-05-30 16:00:00,Buy,2345.075,2341.575,2352.075,Loss,-3.5,2924.5
2024-05-30 16:30:00,2024-05-30 18:45:00,Buy,2344.965,2341.465,2351.965,Loss,-3.5,2921.0
2024-05-31 02:30:00,2024-05-31 03:00:00,Sell,2345.818,2349.318,2338.818,Win,7.0,2928.0
2024-05-31 12:45:00,2024-05-31 13:45:00,Buy,2353.005,2349.505,2360.005,Loss,-3.5,2924.5
2024-05-31 18:45:00,2024-05-31 19:45:00,Sell,2323.525,2327.025,2316.525,Loss,-3.5,2921.0
2024-06-03 02:30:00,2024-06-03 03:45:00,Sell,2327.918,2331.418,2320.918,Win,7.0,2928.0
2024-06-03 05:30:00,2024-06-03 07:00:00,Sell,2321.555,2325.055,2314.555,Loss,-3.5,2924.5
2024-06-03 14:00:00,2024-06-03 14:30:00,Buy,2335.125,2331.625,2342.125,Win,7.0,2931.5
2024-06-03 16:30:00,2024-06-03 17:00:00,Buy,2344.075,2340.575,2351.075,Win,7.0,2938.5
2024-06-03 20:30:00,2024-06-04 01:30:00,Buy,2349.328,2345.828,2356.328,Loss,-3.5,2935.0
2024-06-04 08:00:00,2024-06-04 09:00:00,Sell,2338.508,2342.008,2331.508,Win,7.0,2942.0
2024-06-04 10:30:00,2024-06-04 12:45:00,Sell,2331.755,2335.255,2324.755,Loss,-3.5,2938.5
2024-06-05 03:00:00,2024-06-05 05:00:00,Buy,2333.864,2330.364,2340.864,Win,7.0,2945.5
2024-06-05 05:00:00,2024-06-05 06:00:00,Buy,2338.625,2335.125,2345.625,Loss,-3.5,2942.0
2024-06-05 20:45:00,2024-06-06 01:00:00,Buy,2354.608,2351.108,2361.608,Win,7.0,2949.0
2024-06-06 02:30:00,2024-06-06 06:00:00,Buy,2369.405,2365.905,2376.405,Loss,-3.5,2945.5
2024-06-06 15:00:00,2024-06-06 15:15:00,Buy,2366.695,2363.195,2373.695,Win,7.0,2952.5
2024-06-06 15:15:00,2024-06-07 00:45:00,Buy,2371.458,2367.958,2378.458,Win,7.0,2959.5
2024-06-07 02:30:00,2024-06-07 03:30:00,Buy,2372.638,2369.138,2379.638,Win,7.0,2966.5
2024-06-07 04:15:00,2024-06-07 05:45:00,Buy,2382.475,2378.975,2389.475,Loss,-3.5,2963.0
2024-06-07 13:30:00,2024-06-07 13:45:00,Sell,2319.125,2322.625,2312.125,Win,7.0,2970.0
2024-06-07 13:45:00,2024-06-07 14:00:00,Sell,2316.058,2319.558,2309.058,Win,7.0,2977.0
2024-06-07 15:15:00,2024-06-07 16:00:00,Sell,2310.715,2314.215,2303.715,Win,7.0,2984.0
2024-06-07 19:00:00,2024-06-07 19:45:00,Sell,2299.365,2302.865,2292.365,Win,7.0,2991.0
2024-06-10 00:00:00,2024-06-10 02:00:00,Sell,2297.475,2300.975,2290.475,Loss,-3.5,2987.5
2024-06-11 01:00:00,2024-06-11 01:45:00,Sell,2309.848,2313.348,2302.848,Win,7.0,2994.5
2024-06-11 01:45:00,2024-06-11 02:15:00,Sell,2306.098,2309.598,2299.098,Win,7.0,3001.5
2024-06-11 12:00:00,2024-06-11 12:15:00,Buy,2308.095,2304.595,2315.095,Win,7.0,3008.5
2024-06-11 12:15:00,2024-06-11 12:45:00,Buy,2312.815,2309.315,2319.815,Win,7.0,3015.5
2024-06-11 16:45:00,2024-06-11 18:15:00,Buy,2308.055,2304.555,2315.055,Win,7.0,3022.5
2024-06-12 07:45:00,2024-06-12 12:30:00,Buy,2313.395,2309.895,2320.395,Win,7.0,3029.5
2024-06-13 01:00:00,2024-06-13 01:15:00,Sell,2318.045,2321.545,2311.045,Win,7.0,3036.5
2024-06-13 01:15:00,2024-06-13 07:15:00,Sell,2313.158,2316.658,2306.158,Loss,-3.5,3033.0
2024-06-13 11:00:00,2024-06-13 11:30:00,Sell,2315.668,2319.168,2308.668,Win,7.0,3040.0
2024-06-13 11:30:00,2024-06-13 12:30:00,Sell,2309.135,2312.635,2302.135,Loss,-3.5,3036.5
2024-06-13 13:45:00,2024-06-13 14:00:00,Sell,2317.405,2320.905,2310.405,Win,7.0,3043.5
2024-06-14 07:45:00,2024-06-14 08:00:00,Buy,2314.345,2310.845,2321.345,Win,7.0,3050.5
2024-06-14 09:30:00,2024-06-14 10:15:00,Buy,2318.285,2314.785,2325.285,Win,7.0,3057.5
2024-06-14 10:15:00,2024-06-14 10:45:00,Buy,2325.175,2321.675,2332.175,Win,7.0,3064.5
2024-06-14 11:30:00,2024-06-14 13:15:00,Buy,2330.528,2327.028,2337.528,Loss,-3.5,3061.0
2024-06-14 17:00:00,2024-06-17 00:00:00,Buy,2330.325,2326.825,2337.325,Loss,-3.5,3057.5
2024-06-17 14:15:00,2024-06-17 15:30:00,Buy,2321.815,2318.315,2328.815,Loss,-3.5,3054.0
2024-06-18 13:45:00,2024-06-18 15:30:00,Buy,2321.958,2318.458,2328.958,Win,7.0,3061.0
2024-06-19 01:30:00,2024-06-19 12:30:00,Buy,2329.165,2325.665,2336.165,Loss,-3.5,3057.5
2024-06-19 15:45:00,2024-06-20 01:30:00,Buy,2328.565,2325.065,2335.565,Win,7.0,3064.5
2024-06-20 01:30:00,2024-06-20 05:00:00,Buy,2334.735,2331.235,2341.735,Win,7.0,3071.5
2024-06-20 10:15:00,2024-06-20 12:30:00,Buy,2335.788,2332.288,2342.788,Win,7.0,3078.5
2024-06-20 13:30:00,2024-06-20 13:45:00,Buy,2341.115,2337.615,2348.115,Win,7.0,3085.5
2024-06-20 13:45:00,2024-06-20 14:00:00,Buy,2345.758,2342.258,2352.758,Win,7.0,3092.5
2024-06-21 07:30:00,2024-06-21 08:15:00,Buy,2358.545,2355.045,2365.545,Win,7.0,3099.5
2024-06-21 10:45:00,2024-06-21 13:00:00,Buy,2363.298,2359.798,2370.298,Loss,-3.5,3096.0
2024-06-21 13:15:00,2024-06-21 13:30:00,Sell,2358.665,2362.165,2351.665,Win,7.0,3103.0
2024-06-21 13:30:00,2024-06-21 13:45:00,Sell,2353.118,2356.618,2346.118,Win,7.0,3110.0
2024-06-25 05:30:00,2024-06-25 08:45:00,Sell,2326.838,2330.338,2319.838,Loss,-3.5,3106.5
2024-06-25 10:00:00,2024-06-25 11:15:00,Buy,2334.158,2330.658,2341.158,Loss,-3.5,3103.0
2024-06-25 15:15:00,2024-06-25 15:30:00,Sell,2323.035,2326.535,2316.035,Win,7.0,3110.0
2024-06-25 16:15:00,2024-06-26 01:30:00,Sell,2321.875,2325.375,2314.875,Win,7.0,3117.0
2024-06-26 01:30:00,2024-06-26 01:45:00,Sell,2318.178,2321.678,2311.178,Win,7.0,3124.0
2024-06-26 05:45:00,2024-06-26 06:30:00,Sell,2312.895,2316.395,2305.895,Loss,-3.5,3120.5
2024-06-26 10:00:00,2024-06-26 10:15:00,Sell,2315.578,2319.078,2308.578,Win,7.0,3127.5
2024-06-27 09:00:00,2024-06-27 11:00:00,Buy,2308.798,2305.298,2315.798,Win,7.0,3134.5
2024-06-27 12:30:00,2024-06-27 14:00:00,Buy,2319.925,2316.425,2326.925,Win,7.0,3141.5
2024-06-27 18:45:00,2024-06-28 00:45:00,Buy,2324.908,2321.408,2331.908,Loss,-3.5,3138.0
2024-06-28 05:30:00,2024-06-28 08:15:00,Buy,2323.418,2319.918,2330.418,Win,7.0,3145.0
2024-06-28 10:00:00,2024-06-28 12:30:00,Buy,2330.765,2327.265,2337.765,Win,7.0,3152.0
2024-07-01 06:15:00,2024-07-01 08:00:00,Buy,2325.335,2321.835,2332.335,Loss,-3.5,3148.5
2024-07-01 09:00:00,2024-07-01 11:00:00,Buy,2326.655,2323.155,2333.655,Win,7.0,3155.5
2024-07-01 11:00:00,2024-07-01 12:45:00,Buy,2333.075,2329.575,2340.075,Loss,-3.5,3152.0
2024-07-01 14:15:00,2024-07-01 14:30:00,Sell,2326.274,2329.774,2319.274,Win,7.0,3159.0
2024-07-02 03:45:00,2024-07-02 05:45:00,Sell,2327.155,2330.655,2320.155,Loss,-3.5,3155.5
2024-07-02 07:45:00,2024-07-02 09:45:00,Buy,2327.928,2324.428,2334.928,Loss,-3.5,3152.0
2024-07-02 09:45:00,2024-07-02 12:00:00,Sell,2325.955,2329.455,2318.955,Win,7.0,3159.0
2024-07-02 13:30:00,2024-07-02 14:00:00,Buy,2329.865,2326.365,2336.865,Loss,-3.5,3155.5
2024-07-02 18:00:00,2024-07-03 04:00:00,Buy,2325.698,2322.198,2332.698,Win,7.0,3162.5
2024-07-03 06:45:00,2024-07-03 07:45:00,Buy,2337.515,2334.015,2344.515,Win,7.0,3169.5
2024-07-03 07:45:00,2024-07-03 12:30:00,Buy,2342.625,2339.125,2349.625,Win,7.0,3176.5
2024-07-03 17:15:00,2024-07-03 19:45:00,Buy,2357.145,2353.645,2364.145,Loss,-3.5,3173.0
2024-07-03 22:30:00,2024-07-04 06:15:00,Buy,2356.984,2353.484,2363.984,Loss,-3.5,3169.5
2024-07-05 05:45:00,2024-07-05 12:30:00,Buy,2364.575,2361.075,2371.575,Loss,-3.5,3166.0
2024-07-05 13:30:00,2024-07-05 13:45:00,Buy,2377.378,2373.878,2384.378,Win,7.0,3173.0
2024-07-05 14:30:00,2024-07-05 15:30:00,Buy,2380.165,2376.665,2387.165,Win,7.0,3180.0
2024-07-05 18:15:00,2024-07-07 23:00:00,Buy,2388.168,2384.668,2395.168,Loss,-3.5,3176.5
2024-07-08 15:15:00,2024-07-08 15:30:00,Sell,2371.608,2375.108,2364.608,Win,7.0,3183.5
2024-07-09 07:15:00,2024-07-09 09:15:00,Sell,2361.415,2364.915,2354.415,Loss,-3.5,3180.0
2024-07-09 11:00:00,2024-07-09 13:30:00,Sell,2362.465,2365.965,2355.465,Loss,-3.5,3176.5
2024-07-09 14:00:00,2024-07-09 14:45:00,Sell,2363.725,2367.225,2356.725,Win,7.0,3183.5
2024-07-10 01:15:00,2024-07-10 06:45:00,Buy,2365.595,2362.095,2372.595,Win,7.0,3190.5
2024-07-10 11:30:00,2024-07-10 13:45:00,Buy,2374.795,2371.295,2381.795,Win,7.0,3197.5
2024-07-10 15:15:00,2024-07-10 17:15:00,Buy,2377.744,2374.244,2384.744,Loss,-3.5,3194.0
2024-07-11 04:15:00,2024-07-11 12:30:00,Buy,2380.608,2377.108,2387.608,Win,7.0,3201.0
2024-07-11 14:45:00,2024-07-11 15:00:00,Buy,2411.185,2407.685,2418.185,Win,7.0,3208.0
2024-07-11 18:30:00,2024-07-11 22:15:00,Buy,2415.288,2411.788,2422.288,Loss,-3.5,3204.5
2024-07-12 14:00:00,2024-07-12 15:00:00,Buy,2405.175,2401.675,2412.175,Win,7.0,3211.5
2024-07-12 16:00:00,2024-07-14 22:15:00,Buy,2412.245,2408.745,2419.245,Loss,-3.5,3208.0
2024-07-15 01:45:00,2024-07-15 06:15:00,Buy,2407.825,2404.325,2414.825,Loss,-3.5,3204.5
2024-07-15 08:30:00,2024-07-15 11:00:00,Buy,2409.678,2406.178,2416.678,Win,7.0,3211.5
2024-07-15 13:45:00,2024-07-15 14:45:00,Buy,2417.655,2414.155,2424.655,Win,7.0,3218.5
2024-07-16 01:00:00,2024-07-16 02:45:00,Buy,2422.195,2418.695,2429.195,Win,7.0,3225.5
2024-07-16 09:00:00,2024-07-16 12:30:00,Buy,2436.975,2433.475,2443.975,Loss,-3.5,3222.0
2024-07-16 13:30:00,2024-07-16 13:45:00,Buy,2438.605,2435.105,2445.605,Win,7.0,3229.0
2024-07-16 14:15:00,2024-07-16 14:45:00,Buy,2445.705,2442.205,2452.705,Win,7.0,3236.0
2024-07-16 14:45:00,2024-07-16 15:00:00,Buy,2449.845,2446.345,2456.845,Win,7.0,3243.0
2024-07-16 15:15:00,2024-07-16 15:45:00,Buy,2458.075,2454.575,2465.075,Win,7.0,3250.0
2024-07-16 17:15:00,2024-07-16 20:00:00,Buy,2461.828,2458.328,2468.828,Win,7.0,3257.0
2024-07-17 00:30:00,2024-07-17 01:00:00,Buy,2468.178,2464.678,2475.178,Win,7.0,3264.0
2024-07-17 07:30:00,2024-07-17 08:00:00,Buy,2468.395,2464.895,2475.395,Win,7.0,3271.0
2024-07-18 01:00:00,2024-07-18 03:00:00,Buy,2460.655,2457.155,2467.655,Win,7.0,3278.0
2024-07-18 06:15:00,2024-07-18 07:00:00,Buy,2467.598,2464.098,2474.598,Win,7.0,3285.0
2024-07-18 15:45:00,2024-07-18 16:00:00,Sell,2463.225,2466.725,2456.225,Win,7.0,3292.0
2024-07-18 18:00:00,2024-07-18 19:00:00,Sell,2454.828,2458.328,2447.828,Win,7.0,3299.0
2024-07-19 01:00:00,2024-07-19 01:15:00,Sell,2430.755,2434.255,2423.755,Win,7.0,3306.0
